Rockbridge County,51163,Mortality Rate 1980,596.32
Rockingham County,51165,Mortality Rate 1980,480.86
Russell County,51167,Mortality Rate 1980,538.8
Salem City,51775,Mortality Rate 1980,600.83
Scott County,51169,Mortality Rate 1980,510.78
Shenandoah County,51171,Mortality Rate 1980,551.58
Smyth County,51173,Mortality Rate 1980,575.66
Southampton County,51175,Mortality Rate 1980,596.01
Spotsylvania County,51177,Mortality Rate 1980,518.84
Stafford County,51179,Mortality Rate 1980,507.65
Staunton City,51790,Mortality Rate 1980,531.03
Suffolk City,51800,Mortality Rate 1980,660.16
Surry County,51181,Mortality Rate 1980,582.91
Sussex County,51183,Mortality Rate 1980,639.04
Tazewell County,51185,Mortality Rate 1980,559.14
Virginia Beach City,51810,Mortality Rate 1980,492.3
Warren County,51187,Mortality Rate 1980,543.47
Washington County,51191,Mortality Rate 1980,515.21
Waynesboro City,51820,Mortality Rate 1980,531.03
Westmoreland County,51193,Mortality Rate 1980,561.57
Williamsburg City,51830,Mortality Rate 1980,441.05
Winchester City,51840,Mortality Rate 1980,604.65
Wise County,51195,Mortality Rate 1980,569.01
Wythe County,51197,Mortality Rate 1980,563.87
York County,51199,Mortality Rate 1980,571.32
Washington,53,Mortality Rate 1980,427.49
Adams County,53001,Mortality Rate 1980,474.53
Asotin County,53003,Mortality Rate 1980,409.07
Benton County,53005,Mortality Rate 1980,421.52
Chelan County,53007,Mortality Rate 1980,420.61
Clallam County,53009,Mortality Rate 1980,407.52
Clark County,53011,Mortality Rate 1980,445.58
Columbia County,53013,Mortality Rate 1980,501.74
Cowlitz County,53015,Mortality Rate 1980,455.59
Douglas County,53017,Mortality Rate 1980,378.7
Ferry County,53019,Mortality Rate 1980,473.51
Franklin County,53021,Mortality Rate 1980,447.6
Garfield County,53023,Mortality Rate 1980,416.97
Grant County,53025,Mortality Rate 1980,416.63
Grays Harbor County,53027,Mortality Rate 1980,502.12
Island County,53029,Mortality Rate 1980,427.45
Jefferson County,53031,Mortality Rate 1980,392.41
King County,53033,Mortality Rate 1980,405.76
Kitsap County,53035,Mortality Rate 1980,403.85
Kittitas County,53037,Mortality Rate 1980,435.87
Klickitat County,53039,Mortality Rate 1980,430.2
Lewis County,53041,Mortality Rate 1980,460.56
Lincoln County,53043,Mortality Rate 1980,438.73
Mason County,53045,Mortality Rate 1980,396.21
Okanogan County,53047,Mortality Rate 1980,437.56
Pacific County,53049,Mortality Rate 1980,444.91
Pend Oreille County,53051,Mortality Rate 1980,468.93
Pierce County,53053,Mortality Rate 1980,476.47
San Juan County,53055,Mortality Rate 1980,327.57
Skagit County,53057,Mortality Rate 1980,446.2
Skamania County,53059,Mortality Rate 1980,416.15
Snohomish County,53061,Mortality Rate 1980,425.02
Spokane County,53063,Mortality Rate 1980,441.42
Stevens County,53065,Mortality Rate 1980,413.99
Thurston County,53067,Mortality Rate 1980,407.76
Wahkiakum County,53069,Mortality Rate 1980,450.62
Walla Walla County,53071,Mortality Rate 1980,392.73
Whatcom County,53073,Mortality Rate 1980,391.09
Whitman County,53075,Mortality Rate 1980,399.95
Yakima County,53077,Mortality Rate 1980,454.07
West Virginia,54,Mortality Rate 1980,561.27
Barbour County,54001,Mortality Rate 1980,517.91
Berkeley County,54003,Mortality Rate 1980,576.84
Boone County,54005,Mortality Rate 1980,587.88
Braxton County,54007,Mortality Rate 1980,554.96
Brooke County,54009,Mortality Rate 1980,563.31
Cabell County,54011,Mortality Rate 1980,575.43
Calhoun County,54013,Mortality Rate 1980,565.42
Clay County,54015,Mortality Rate 1980,588.84
Doddridge County,54017,Mortality Rate 1980,535.41
Fayette County,54019,Mortality Rate 1980,601.75
Gilmer County,54021,Mortality Rate 1980,492.04
Grant County,54023,Mortality Rate 1980,531.2
Greenbrier County,54025,Mortality Rate 1980,546.79
Hampshire County,54027,Mortality Rate 1980,551.3
Hancock County,54029,Mortality Rate 1980,564.07
Hardy County,54031,Mortality Rate 1980,591.02
Harrison County,54033,Mortality Rate 1980,559.32
Jackson County,54035,Mortality Rate 1980,531.49
Jefferson County,54037,Mortality Rate 1980,622.72
Kanawha County,54039,Mortality Rate 1980,559.02
Lewis County,54041,Mortality Rate 1980,568.19
Lincoln County,54043,Mortality Rate 1980,573.24
Logan County,54045,Mortality Rate 1980,591.89
Marion County,54049,Mortality Rate 1980,537.07
Marshall County,54051,Mortality Rate 1980,554.01
Mason County,54053,Mortality Rate 1980,623.34
McDowell County,54047,Mortality Rate 1980,600.63
Mercer County,54055,Mortality Rate 1980,515.4
Mineral County,54057,Mortality Rate 1980,627.99
Mingo County,54059,Mortality Rate 1980,724.02
Monongalia County,54061,Mortality Rate 1980,502.34
Monroe County,54063,Mortality Rate 1980,523.22
Morgan County,54065,Mortality Rate 1980,478.27
Nicholas County,54067,Mortality Rate 1980,503.96
Ohio County,54069,Mortality Rate 1980,599.81
Pendleton County,54071,Mortality Rate 1980,497.96
Pleasants County,54073,Mortality Rate 1980,528.82
Pocahontas County,54075,Mortality Rate 1980,548.12
Preston County,54077,Mortality Rate 1980,531.56
Putnam County,54079,Mortality Rate 1980,512.78
Raleigh County,54081,Mortality Rate 1980,576.75
Randolph County,54083,Mortality Rate 1980,511.54
Ritchie County,54085,Mortality Rate 1980,578.84
Roane County,54087,Mortality Rate 1980,575.51
Summers County,54089,Mortality Rate 1980,553.29
Taylor County,54091,Mortality Rate 1980,552.42
Tucker County,54093,Mortality Rate 1980,550.22
Tyler County,54095,Mortality Rate 1980,601.8
Upshur County,54097,Mortality Rate 1980,506.91
Wayne County,54099,Mortality Rate 1980,533.38
Webster County,54101,Mortality Rate 1980,545.67
Wetzel County,54103,Mortality Rate 1980,606.94
Wirt County,54105,Mortality Rate 1980,538.16
Wood County,54107,Mortality Rate 1980,531.47
Wyoming County,54109,Mortality Rate 1980,586.29
Wisconsin,55,Mortality Rate 1980,473.05
Adams County,55001,Mortality Rate 1980,473.56
Ashland County,55003,Mortality Rate 1980,501.8
Barron County,55005,Mortality Rate 1980,434.23
Bayfield County,55007,Mortality Rate 1980,480.4
Brown County,55009,Mortality Rate 1980,454.82
Buffalo County,55011,Mortality Rate 1980,426.76
Burnett County,55013,Mortality Rate 1980,463.75
Calumet County,55015,Mortality Rate 1980,430.3
Chippewa County,55017,Mortality Rate 1980,474.27
Clark County,55019,Mortality Rate 1980,417.86
Columbia County,55021,Mortality Rate 1980,459.54
Crawford County,55023,Mortality Rate 1980,467.74
Dane County,55025,Mortality Rate 1980,410.35
Dodge County,55027,Mortality Rate 1980,487.97
Door County,55029,Mortality Rate 1980,453.2
Douglas County,55031,Mortality Rate 1980,506
Dunn County,55033,Mortality Rate 1980,403.26
Eau Claire County,55035,Mortality Rate 1980,427.62
Florence County,55037,Mortality Rate 1980,540.47
Fond du Lac County,55039,Mortality Rate 1980,454.48
Forest County,55041,Mortality Rate 1980,509.05
Grant County,55043,Mortality Rate 1980,464.15
Green County,55045,Mortality Rate 1980,458.96
Green Lake County,55047,Mortality Rate 1980,456.47
Iowa County,55049,Mortality Rate 1980,506.61
Iron County,55051,Mortality Rate 1980,501.4
Jackson County,55053,Mortality Rate 1980,478.38
Jefferson County,55055,Mortality Rate 1980,475.15
Juneau County,55057,Mortality Rate 1980,470.16
Kenosha County,55059,Mortality Rate 1980,536.5
Kewaunee County,55061,Mortality Rate 1980,458.69
La Crosse County,55063,Mortality Rate 1980,422.88
Lafayette County,55065,Mortality Rate 1980,505.88
Langlade County,55067,Mortality Rate 1980,485.19
Lincoln County,55069,Mortality Rate 1980,477.29
Manitowoc County,55071,Mortality Rate 1980,454.77
Marathon County,55073,Mortality Rate 1980,424.71
Marinette County,55075,Mortality Rate 1980,499.18
Marquette County,55077,Mortality Rate 1980,460.54
Menominee County,55078,Mortality Rate 1980,862.01
Milwaukee County,55079,Mortality Rate 1980,506.7
Monroe County,55081,Mortality Rate 1980,490.49
Oconto County,55083,Mortality Rate 1980,504.83
Oneida County,55085,Mortality Rate 1980,472.7
Outagamie County,55087,Mortality Rate 1980,444.52
Ozaukee County,55089,Mortality Rate 1980,452.27
Pepin County,55091,Mortality Rate 1980,493.52
Pierce County,55093,Mortality Rate 1980,463.46
Polk County,55095,Mortality Rate 1980,446.71
Portage County,55097,Mortality Rate 1980,461.91
Price County,55099,Mortality Rate 1980,472.36
Racine County,55101,Mortality Rate 1980,482.93
Richland County,55103,Mortality Rate 1980,434.33
Rock County,55105,Mortality Rate 1980,510.69
Rusk County,55107,Mortality Rate 1980,422.9
Saint Croix County,55109,Mortality Rate 1980,449.87
Sauk County,55111,Mortality Rate 1980,438.53
Sawyer County,55113,Mortality Rate 1980,453.42
Shawano County,55115,Mortality Rate 1980,526.68
Sheboygan County,55117,Mortality Rate 1980,459.34
Taylor County,55119,Mortality Rate 1980,437.52
Trempealeau County,55121,Mortality Rate 1980,482.47
Vernon County,55123,Mortality Rate 1980,485.53
Vilas County,55125,Mortality Rate 1980,455.48
Walworth County,55127,Mortality Rate 1980,469.08
Washburn County,55129,Mortality Rate 1980,445.42
Washington County,55131,Mortality Rate 1980,486.02
Waukesha County,55133,Mortality Rate 1980,489.55
Waupaca County,55135,Mortality Rate 1980,546.37
Waushara County,55137,Mortality Rate 1980,458.92
Winnebago County,55139,Mortality Rate 1980,442.18
Wood County,55141,Mortality Rate 1980,424.87
Wyoming,56,Mortality Rate 1980,421.43
Albany County,56001,Mortality Rate 1980,404.4
Big Horn County,56003,Mortality Rate 1980,399.61
Campbell County,56005,Mortality Rate 1980,434.81
Carbon County,56007,Mortality Rate 1980,484.66
Converse County,56009,Mortality Rate 1980,482.91
Crook County,56011,Mortality Rate 1980,421.51
Fremont County,56013,Mortality Rate 1980,435.92
Goshen County,56015,Mortality Rate 1980,438.71
Hot Springs County,56017,Mortality Rate 1980,397.72
Johnson County,56019,Mortality Rate 1980,455.22
Laramie County,56021,Mortality Rate 1980,428.78
Lincoln County,56023,Mortality Rate 1980,449.91
Natrona County,56025,Mortality Rate 1980,367.55
Niobrara County,56027,Mortality Rate 1980,505.82
Park County,56029,Mortality Rate 1980,402.76
Platte County,56031,Mortality Rate 1980,459.36
Sheridan County,56033,Mortality Rate 1980,409.06
Sublette County,56035,Mortality Rate 1980,448.35
Sweetwater County,56037,Mortality Rate 1980,443.98
Teton County,56039,Mortality Rate 1980,364.33
Uinta County,56041,Mortality Rate 1980,384.06
Washakie County,56043,Mortality Rate 1980,403.15
Weston County,56045,Mortality Rate 1980,457.74
United States,,Mortality Rate 1985,468.1
Alabama,,Mortality Rate 1985,485.17
Autauga County,,Mortality Rate 1985,523.12
Baldwin County,,Mortality Rate 1985,419.28
Barbour County,,Mortality Rate 1985,468.71
Bibb County,,Mortality Rate 1985,532.76
Blount County,,Mortality Rate 1985,451.88
Bullock County,,Mortality Rate 1985,554.67
Butler County,,Mortality Rate 1985,521.27
Calhoun County,,Mortality Rate 1985,499.67
Chambers County,,Mortality Rate 1985,469.38
Cherokee County,,Mortality Rate 1985,497.49
Chilton County,,Mortality Rate 1985,516.49
Choctaw County,,Mortality Rate 1985,511.74
Clarke County,,Mortality Rate 1985,514.67
Clay County,,Mortality Rate 1985,480.02
Cleburne County,,Mortality Rate 1985,505.48
Coffee County,,Mortality Rate 1985,433.52
Colbert County,,Mortality Rate 1985,500.71
Conecuh County,,Mortality Rate 1985,506.37
Coosa County,,Mortality Rate 1985,473.02
Covington County,,Mortality Rate 1985,475.07
Crenshaw County,,Mortality Rate 1985,490.6
Cullman County,,Mortality Rate 1985,460.01
Dale County,,Mortality Rate 1985,449.14
Dallas County,,Mortality Rate 1985,490.61
DeKalb County,,Mortality Rate 1985,532.32
Elmore County,,Mortality Rate 1985,515.32
Escambia County,,Mortality Rate 1985,499.78
Etowah County,,Mortality Rate 1985,522.92
Fayette County,,Mortality Rate 1985,449.73
Franklin County,,Mortality Rate 1985,528.08
Geneva County,,Mortality Rate 1985,494.67
Greene County,,Mortality Rate 1985,497.08
Hale County,,Mortality Rate 1985,548.35
Henry County,,Mortality Rate 1985,521.65
Houston County,,Mortality Rate 1985,469.14
Jackson County,,Mortality Rate 1985,550.7
Jefferson County,,Mortality Rate 1985,459.55
Lamar County,,Mortality Rate 1985,508.9
Lauderdale County,,Mortality Rate 1985,401.13
Lawrence County,,Mortality Rate 1985,526.11
Lee County,,Mortality Rate 1985,517.23
Limestone County,,Mortality Rate 1985,521.25
Lowndes County,,Mortality Rate 1985,514.93
Macon County,,Mortality Rate 1985,516.09
Madison County,,Mortality Rate 1985,478.74
Marengo County,,Mortality Rate 1985,526.71
Marion County,,Mortality Rate 1985,456.05
Marshall County,,Mortality Rate 1985,526.18
Mobile County,,Mortality Rate 1985,493.01
Monroe County,,Mortality Rate 1985,460.46
Montgomery County,,Mortality Rate 1985,479.54
Morgan County,,Mortality Rate 1985,495.82
Perry County,,Mortality Rate 1985,439.64
Pickens County,,Mortality Rate 1985,488.52
Pike County,,Mortality Rate 1985,505.92
Randolph County,,Mortality Rate 1985,527.68
Russell County,,Mortality Rate 1985,688.77
Saint Clair County,,Mortality Rate 1985,472.11
Shelby County,,Mortality Rate 1985,463.7
Sumter County,,Mortality Rate 1985,467.02
Talladega County,,Mortality Rate 1985,516.93
Tallapoosa County,,Mortality Rate 1985,532.86
Tuscaloosa County,,Mortality Rate 1985,450.02
Walker County,,Mortality Rate 1985,484.38
Washington County,,Mortality Rate 1985,554.24
Wilcox County,,Mortality Rate 1985,474.31
Winston County,,Mortality Rate 1985,544.4
Alaska,,Mortality Rate 1985,383.95
Aleutians East Borough,,Mortality Rate 1985,465.95
Aleutians West Census Area,,Mortality Rate 1985,465.95
Anchorage Municipality,,Mortality Rate 1985,346.07
Bethel Census Area,,Mortality Rate 1985,374.27
Bristol Bay Borough,,Mortality Rate 1985,382.98
Denali Borough,,Mortality Rate 1985,412.79
Dillingham Census Area,,Mortality Rate 1985,473.25
Fairbanks North Star Borough,,Mortality Rate 1985,424.25
Haines Borough,,Mortality Rate 1985,349.79
Hoonah-Angoon Census Area,,Mortality Rate 1985,413.86
Juneau City and Borough,,Mortality Rate 1985,343.47
Kenai Peninsula Borough,,Mortality Rate 1985,377.27
Ketchikan Gateway Borough,,Mortality Rate 1985,438.16
Kodiak Island Borough,,Mortality Rate 1985,443.59
Kusilvak Census Area,,Mortality Rate 1985,410.49
Lake and Peninsula Borough,,Mortality Rate 1985,473.25
Matanuska-Susitna Borough,,Mortality Rate 1985,354.57
Nome Census Area,,Mortality Rate 1985,431.06
North Slope Borough,,Mortality Rate 1985,482.74
Northwest Arctic Borough,,Mortality Rate 1985,438.45
Petersburg Borough,,Mortality Rate 1985,438.16
Prince of Wales-Hyder Census Area,,Mortality Rate 1985,438.16
Sitka City and Borough,,Mortality Rate 1985,464.28
Skagway Municipality,,Mortality Rate 1985,413.86
Southeast Fairbanks Census Area,,Mortality Rate 1985,438.82
Valdez-Cordova Census Area,,Mortality Rate 1985,410.62
Wrangell City and Borough,,Mortality Rate 1985,438.16
Yakutat City and Borough,,Mortality Rate 1985,413.86
Yukon-Koyukuk Census Area,,Mortality Rate 1985,412.79
Arizona,,Mortality Rate 1985,373.15
Apache County,,Mortality Rate 1985,315.6
Cochise County,,Mortality Rate 1985,397
Coconino County,,Mortality Rate 1985,340.03
Gila County,,Mortality Rate 1985,418.47
Graham County,,Mortality Rate 1985,376.37
Greenlee County,,Mortality Rate 1985,408.01
La Paz County,,Mortality Rate 1985,371.37
Maricopa County,,Mortality Rate 1985,369.9
Mohave County,,Mortality Rate 1985,421.98
Navajo County,,Mortality Rate 1985,387.11
Pima County,,Mortality Rate 1985,364.19
Pinal County,,Mortality Rate 1985,401.13
Santa Cruz County,,Mortality Rate 1985,354.99
Yavapai County,,Mortality Rate 1985,389.68
Yuma County,,Mortality Rate 1985,371.37
Arkansas,,Mortality Rate 1985,489.37
Arkansas County,,Mortality Rate 1985,594.8
Ashley County,,Mortality Rate 1985,506.21
Baxter County,,Mortality Rate 1985,419.27
Benton County,,Mortality Rate 1985,444.67
Boone County,,Mortality Rate 1985,424.12
Bradley County,,Mortality Rate 1985,599.66
Calhoun County,,Mortality Rate 1985,482.24
Carroll County,,Mortality Rate 1985,401.25
Chicot County,,Mortality Rate 1985,518.07
Clark County,,Mortality Rate 1985,477.26
Clay County,,Mortality Rate 1985,513.24
Cleburne County,,Mortality Rate 1985,478.27
Cleveland County,,Mortality Rate 1985,495.47
Columbia County,,Mortality Rate 1985,520.05
Conway County,,Mortality Rate 1985,471.51
Craighead County,,Mortality Rate 1985,527.53
Crawford County,,Mortality Rate 1985,528.18
Crittenden County,,Mortality Rate 1985,575.81
Cross County,,Mortality Rate 1985,549.65
Dallas County,,Mortality Rate 1985,545.72
Desha County,,Mortality Rate 1985,550.41
Drew County,,Mortality Rate 1985,483.61
Faulkner County,,Mortality Rate 1985,428.9
Franklin County,,Mortality Rate 1985,471.48
Fulton County,,Mortality Rate 1985,442.21
Garland County,,Mortality Rate 1985,458.73
Grant County,,Mortality Rate 1985,519.62
Greene County,,Mortality Rate 1985,529.52
Hempstead County,,Mortality Rate 1985,495.04
Hot Spring County,,Mortality Rate 1985,470.74
Howard County,,Mortality Rate 1985,494.19
Independence County,,Mortality Rate 1985,469.83
Izard County,,Mortality Rate 1985,456.3
Jackson County,,Mortality Rate 1985,519.11
Jefferson County,,Mortality Rate 1985,544.59
Johnson County,,Mortality Rate 1985,436.94
Lafayette County,,Mortality Rate 1985,505.87
Lawrence County,,Mortality Rate 1985,487.02
Lee County,,Mortality Rate 1985,518.59
Lincoln County,,Mortality Rate 1985,502.26
Little River County,,Mortality Rate 1985,478.84
Logan County,,Mortality Rate 1985,512.53
Lonoke County,,Mortality Rate 1985,496.05
Madison County,,Mortality Rate 1985,469.21
Marion County,,Mortality Rate 1985,384.83
Miller County,,Mortality Rate 1985,503.72
Mississippi County,,Mortality Rate 1985,585.27
Monroe County,,Mortality Rate 1985,580.39
Montgomery County,,Mortality Rate 1985,478.73
Nevada County,,Mortality Rate 1985,480.71
Newton County,,Mortality Rate 1985,415.47
Ouachita County,,Mortality Rate 1985,540.15
Perry County,,Mortality Rate 1985,508.88
Phillips County,,Mortality Rate 1985,630.99
Pike County,,Mortality Rate 1985,452.04
Poinsett County,,Mortality Rate 1985,557.12
Polk County,,Mortality Rate 1985,470.12
Pope County,,Mortality Rate 1985,437.91
Prairie County,,Mortality Rate 1985,480.19
Pulaski County,,Mortality Rate 1985,468.93
Randolph County,,Mortality Rate 1985,468.55
Saint Francis County,,Mortality Rate 1985,603.37
Saline County,,Mortality Rate 1985,436.54
Scott County,,Mortality Rate 1985,520.39
Searcy County,,Mortality Rate 1985,457.03
Sebastian County,,Mortality Rate 1985,484.5
Sevier County,,Mortality Rate 1985,531.85
Sharp County,,Mortality Rate 1985,440.76
Stone County,,Mortality Rate 1985,475.97
Union County,,Mortality Rate 1985,488.06
Van Buren County,,Mortality Rate 1985,427.64
Washington County,,Mortality Rate 1985,435.61
White County,,Mortality Rate 1985,475.95
Woodruff County,,Mortality Rate 1985,590.78
Yell County,,Mortality Rate 1985,530.91
California,,Mortality Rate 1985,443.79
Alameda County,,Mortality Rate 1985,450.64
Alpine County,,Mortality Rate 1985,440.33
Amador County,,Mortality Rate 1985,400.57
Butte County,,Mortality Rate 1985,388.66
Calaveras County,,Mortality Rate 1985,427.33
Colusa County,,Mortality Rate 1985,473.17
Contra Costa County,,Mortality Rate 1985,408.8
Del Norte County,,Mortality Rate 1985,482.61
El Dorado County,,Mortality Rate 1985,392.66
Fresno County,,Mortality Rate 1985,422.44
Glenn County,,Mortality Rate 1985,441.65
Humboldt County,,Mortality Rate 1985,437.73
Imperial County,,Mortality Rate 1985,468.42
Inyo County,,Mortality Rate 1985,442.35
Kern County,,Mortality Rate 1985,498.4
Kings County,,Mortality Rate 1985,522.67
Lake County,,Mortality Rate 1985,442.11
Lassen County,,Mortality Rate 1985,425.38
Los Angeles County,,Mortality Rate 1985,492.55
Madera County,,Mortality Rate 1985,410.02
Marin County,,Mortality Rate 1985,386.58
Mariposa County,,Mortality Rate 1985,412.1
Mendocino County,,Mortality Rate 1985,435.62
Merced County,,Mortality Rate 1985,434.58
Modoc County,,Mortality Rate 1985,420.29
Mono County,,Mortality Rate 1985,321.98
Monterey County,,Mortality Rate 1985,408.28
Napa County,,Mortality Rate 1985,361.39
Nevada County,,Mortality Rate 1985,347.75
Orange County,,Mortality Rate 1985,416.61
Placer County,,Mortality Rate 1985,411.96
Plumas County,,Mortality Rate 1985,377.1
Riverside County,,Mortality Rate 1985,468.56
Sacramento County,,Mortality Rate 1985,437.45
San Benito County,,Mortality Rate 1985,405.16
San Bernardino County,,Mortality Rate 1985,510.68
San Diego County,,Mortality Rate 1985,390.03
San Francisco County,,Mortality Rate 1985,441.04
San Joaquin County,,Mortality Rate 1985,461.59
San Luis Obispo County,,Mortality Rate 1985,385.68
San Mateo County,,Mortality Rate 1985,379.46
Santa Barbara County,,Mortality Rate 1985,370.68
Santa Clara County,,Mortality Rate 1985,387.3
Santa Cruz County,,Mortality Rate 1985,387.43
Shasta County,,Mortality Rate 1985,401.15
Sierra County,,Mortality Rate 1985,367.04
Siskiyou County,,Mortality Rate 1985,406.45
Solano County,,Mortality Rate 1985,436.65
Sonoma County,,Mortality Rate 1985,394.86
Stanislaus County,,Mortality Rate 1985,475.36
Sutter County,,Mortality Rate 1985,470.73
Tehama County,,Mortality Rate 1985,428.92
Trinity County,,Mortality Rate 1985,415.07
Tulare County,,Mortality Rate 1985,445.8
Tuolumne County,,Mortality Rate 1985,390.88
Ventura County,,Mortality Rate 1985,380.61
Yolo County,,Mortality Rate 1985,457.85
Yuba County,,Mortality Rate 1985,510.55
Colorado,,Mortality Rate 1985,371.32
Adams County,,Mortality Rate 1985,367.65
Alamosa County,,Mortality Rate 1985,399.54
Arapahoe County,,Mortality Rate 1985,367.65
Archuleta County,,Mortality Rate 1985,308.01
Baca County,,Mortality Rate 1985,434.54
Bent County,,Mortality Rate 1985,406.71
Boulder County,,Mortality Rate 1985,367.65
Broomfield County,,Mortality Rate 1985,367.65
Chaffee County,,Mortality Rate 1985,419.84
Cheyenne County,,Mortality Rate 1985,376.84
Clear Creek County,,Mortality Rate 1985,362.09
Conejos County,,Mortality Rate 1985,387.62
Costilla County,,Mortality Rate 1985,345.11
Crowley County,,Mortality Rate 1985,429.19
Custer County,,Mortality Rate 1985,323.41
Delta County,,Mortality Rate 1985,334.88
Denver County,,Mortality Rate 1985,367.65
Dolores County,,Mortality Rate 1985,343.29
Douglas County,,Mortality Rate 1985,388.38
Eagle County,,Mortality Rate 1985,282.92
El Paso County,,Mortality Rate 1985,369.63
Elbert County,,Mortality Rate 1985,346.02
Fremont County,,Mortality Rate 1985,443.25
Garfield County,,Mortality Rate 1985,335.23
Gilpin County,,Mortality Rate 1985,369.88
Grand County,,Mortality Rate 1985,359.6
Gunnison County,,Mortality Rate 1985,367.19
Hinsdale County,,Mortality Rate 1985,257.6
Huerfano County,,Mortality Rate 1985,389.21
Jackson County,,Mortality Rate 1985,344.7
Jefferson County,,Mortality Rate 1985,367.65
Kiowa County,,Mortality Rate 1985,398.58
Kit Carson County,,Mortality Rate 1985,383.36
La Plata County,,Mortality Rate 1985,346.49
Lake County,,Mortality Rate 1985,422.92
Larimer County,,Mortality Rate 1985,337.74
Las Animas County,,Mortality Rate 1985,421.8
Lincoln County,,Mortality Rate 1985,396.99
Logan County,,Mortality Rate 1985,397.44
Mesa County,,Mortality Rate 1985,356.12
Mineral County,,Mortality Rate 1985,322.24
Moffat County,,Mortality Rate 1985,384.13
Montezuma County,,Mortality Rate 1985,349.81
Montrose County,,Mortality Rate 1985,348.03
Morgan County,,Mortality Rate 1985,416.4
Otero County,,Mortality Rate 1985,434.39
Ouray County,,Mortality Rate 1985,287.48
Park County,,Mortality Rate 1985,337.6
Phillips County,,Mortality Rate 1985,396.16
Pitkin County,,Mortality Rate 1985,198.19
Prowers County,,Mortality Rate 1985,424.56
Pueblo County,,Mortality Rate 1985,406.51
Rio Blanco County,,Mortality Rate 1985,384.65
Rio Grande County,,Mortality Rate 1985,445.01
Routt County,,Mortality Rate 1985,361.63
Saguache County,,Mortality Rate 1985,381.18
San Juan County,,Mortality Rate 1985,342.3
San Miguel County,,Mortality Rate 1985,234.8
Sedgwick County,,Mortality Rate 1985,406.33
Summit County,,Mortality Rate 1985,198.22
Teller County,,Mortality Rate 1985,378.09
Washington County,,Mortality Rate 1985,455.15
Weld County,,Mortality Rate 1985,367.65
Yuma County,,Mortality Rate 1985,415.34
Connecticut,,Mortality Rate 1985,430.94
Fairfield County,,Mortality Rate 1985,430.47
Hartford County,,Mortality Rate 1985,412.89
Litchfield County,,Mortality Rate 1985,439.61
Middlesex County,,Mortality Rate 1985,412.49
New Haven County,,Mortality Rate 1985,447.03
New London County,,Mortality Rate 1985,444.29
Tolland County,,Mortality Rate 1985,436.9
Windham County,,Mortality Rate 1985,452.87
Delaware,,Mortality Rate 1985,494.29
Kent County,,Mortality Rate 1985,531.62
New Castle County,,Mortality Rate 1985,481.51
Sussex County,,Mortality Rate 1985,507.96
District of Columbia,,Mortality Rate 1985,487.71
District of Columbia,,Mortality Rate 1985,487.71
Florida,,Mortality Rate 1985,418.11
Alachua County,,Mortality Rate 1985,412.48
Baker County,,Mortality Rate 1985,520
Bay County,,Mortality Rate 1985,460.9
Bradford County,,Mortality Rate 1985,472.95
Brevard County,,Mortality Rate 1985,407.3
Broward County,,Mortality Rate 1985,401.04
Calhoun County,,Mortality Rate 1985,511.25
Charlotte County,,Mortality Rate 1985,376.53
Citrus County,,Mortality Rate 1985,420.43
Clay County,,Mortality Rate 1985,507.06
Collier County,,Mortality Rate 1985,327.77
Columbia County,,Mortality Rate 1985,478.85
DeSoto County,,Mortality Rate 1985,449.62
Dixie County,,Mortality Rate 1985,436.04
Duval County,,Mortality Rate 1985,499.05
Escambia County,,Mortality Rate 1985,463.33
Flagler County,,Mortality Rate 1985,386.78
Franklin County,,Mortality Rate 1985,451.4
Gadsden County,,Mortality Rate 1985,457.15
Gilchrist County,,Mortality Rate 1985,519.26
Glades County,,Mortality Rate 1985,418.1
Gulf County,,Mortality Rate 1985,472
Hamilton County,,Mortality Rate 1985,525.92
Hardee County,,Mortality Rate 1985,460.95
Hendry County,,Mortality Rate 1985,548.24
Hernando County,,Mortality Rate 1985,379.83
Highlands County,,Mortality Rate 1985,393.01
Hillsborough County,,Mortality Rate 1985,455.92
Holmes County,,Mortality Rate 1985,541.45
Indian River County,,Mortality Rate 1985,366.4
Jackson County,,Mortality Rate 1985,508.85
Jefferson County,,Mortality Rate 1985,449.03
Lafayette County,,Mortality Rate 1985,464.78
Lake County,,Mortality Rate 1985,379.02
Lee County,,Mortality Rate 1985,379.17
Leon County,,Mortality Rate 1985,380.81
Levy County,,Mortality Rate 1985,475.34
Liberty County,,Mortality Rate 1985,505.17
Madison County,,Mortality Rate 1985,485.51
Manatee County,,Mortality Rate 1985,392.24
Marion County,,Mortality Rate 1985,440.87
Martin County,,Mortality Rate 1985,369.49
Miami-Dade County,,Mortality Rate 1985,425.98
Monroe County,,Mortality Rate 1985,354.98
Nassau County,,Mortality Rate 1985,466.59
Okaloosa County,,Mortality Rate 1985,467.44
Okeechobee County,,Mortality Rate 1985,512.97
Orange County,,Mortality Rate 1985,455.46
Osceola County,,Mortality Rate 1985,457.88
Palm Beach County,,Mortality Rate 1985,390.24
Pasco County,,Mortality Rate 1985,381.66
Pinellas County,,Mortality Rate 1985,423.14
Polk County,,Mortality Rate 1985,432.29
Putnam County,,Mortality Rate 1985,451.17
Saint Johns County,,Mortality Rate 1985,427.1
Saint Lucie County,,Mortality Rate 1985,447.64
Santa Rosa County,,Mortality Rate 1985,491.67
